jhave@jhave-Ubuntu:~$ cd Documents/Github/pytorch-poetry-generation/word_language_model/
jhave@jhave-Ubuntu:~/Documents/Github/pytorch-poetry-generation/word_language_model$ python main_May2017.py --cuda --data=data/ohhla
INITIALIZING Directory: models/2017-05-01T09-51-48

Training batch size: 20
Test and validation batch size: 10

Data folder: data/ohhla
Model folder: models/2017-05-01T09-51-48

Size of word embeddings: 200
Number of hidden units per layer: 200
Model: LSTM
Number of layers: 2
Batch size: 20
Dropout: 0.2

=============================================

# of tokens in dictionary: 654390
Using : nn.CrossEntropyLoss()
THCudaCheck FAIL file=/py/conda-bld/pytorch_1493435862418/work/torch/lib/THC/generic/THCStorage.cu line=66 error=2 : out of memory
Traceback (most recent call last):
  File "main_May2017.py", line 195, in <module>
    train()
  File "main_May2017.py", line 168, in train
    loss.backward()
  File "/home/jhave/anaconda3/lib/python3.6/site-packages/torch/autograd/variable.py", line 146, in backward
    self._execution_engine.run_backward((self,), (gradient,), retain_variables)
  File "/home/jhave/anaconda3/lib/python3.6/site-packages/torch/nn/_functions/thnn/auto.py", line 171, in backward
    grad_input = input.new().resize_as_(input)
RuntimeError: cuda runtime error (2) : out of memory at /py/conda-bld/pytorch_1493435862418/work/torch/lib/THC/generic/THCStorage.cu:66
jhave@jhave-Ubuntu:~/Documents/Github/pytorch-poetry-generation/word_language_model$ python main_May2017.py --cuda --data=data/2017 --emsize=2048 --nhid=512 --batch_size=20
INITIALIZING Directory: models/2017-05-01T09-55-07

Training batch size: 20
Test and validation batch size: 10

Data folder: data/2017
Model folder: models/2017-05-01T09-55-07

Size of word embeddings: 2048
Number of hidden units per layer: 512
Model: LSTM
Number of layers: 2
Batch size: 20
Dropout: 0.2

=============================================

# of tokens in dictionary: 264307
Using : nn.CrossEntropyLoss()
SAVING: models/2017-05-01T09-55-07/model-LSTM-emsize-2048-nhid_512-nlayers_2-batch_size_20-epoch_3-loss_6.12-ppl_454.18.pt
| epoch   4 |   200/ 5398 batches | lr 20.00 | ms/batch 343.56 | loss  5.39 | ppl   220.03
| epoch   4 |   400/ 5398 batches | lr 20.00 | ms/batch 344.88 | loss  5.26 | ppl   191.94
| epoch   4 |   600/ 5398 batches | lr 20.00 | ms/batch 345.65 | loss  5.36 | ppl   212.83
| epoch   4 |   800/ 5398 batches | lr 20.00 | ms/batch 346.00 | loss  5.22 | ppl   184.71
| epoch   4 |  1000/ 5398 batches | lr 20.00 | ms/batch 346.37 | loss  5.26 | ppl   192.32
| epoch   4 |  1200/ 5398 batches | lr 20.00 | ms/batch 346.63 | loss  5.27 | ppl   194.39
| epoch   4 |  1400/ 5398 batches | lr 20.00 | ms/batch 347.25 | loss  5.26 | ppl   192.57
| epoch   4 |  1600/ 5398 batches | lr 20.00 | ms/batch 346.95 | loss  5.16 | ppl   173.94
| epoch   4 |  1800/ 5398 batches | lr 20.00 | ms/batch 346.80 | loss  5.38 | ppl   216.50
| epoch   4 |  2000/ 5398 batches | lr 20.00 | ms/batch 346.98 | loss  5.33 | ppl   207.37
| epoch   4 |  2200/ 5398 batches | lr 20.00 | ms/batch 346.92 | loss  5.37 | ppl   215.81
| epoch   4 |  2400/ 5398 batches | lr 20.00 | ms/batch 347.12 | loss  5.26 | ppl   193.39
| epoch   4 |  2600/ 5398 batches | lr 20.00 | ms/batch 346.98 | loss  5.17 | ppl   175.30
| epoch   4 |  2800/ 5398 batches | lr 20.00 | ms/batch 347.18 | loss  5.26 | ppl   193.12
| epoch   4 |  3000/ 5398 batches | lr 20.00 | ms/batch 347.36 | loss  5.23 | ppl   187.57
| epoch   4 |  3200/ 5398 batches | lr 20.00 | ms/batch 347.05 | loss  5.19 | ppl   179.32
| epoch   4 |  3400/ 5398 batches | lr 20.00 | ms/batch 347.01 | loss  5.21 | ppl   182.40
| epoch   4 |  3600/ 5398 batches | lr 20.00 | ms/batch 347.28 | loss  5.12 | ppl   166.54
| epoch   4 |  3800/ 5398 batches | lr 20.00 | ms/batch 347.23 | loss  5.16 | ppl   174.61
| epoch   4 |  4000/ 5398 batches | lr 20.00 | ms/batch 347.03 | loss  5.14 | ppl   169.96
| epoch   4 |  4200/ 5398 batches | lr 20.00 | ms/batch 347.07 | loss  5.19 | ppl   179.44
| epoch   4 |  4400/ 5398 batches | lr 20.00 | ms/batch 347.08 | loss  5.29 | ppl   198.10
| epoch   4 |  4600/ 5398 batches | lr 20.00 | ms/batch 347.20 | loss  5.23 | ppl   186.16
| epoch   4 |  4800/ 5398 batches | lr 20.00 | ms/batch 347.05 | loss  5.29 | ppl   198.06
| epoch   4 |  5000/ 5398 batches | lr 20.00 | ms/batch 347.00 | loss  5.26 | ppl   192.60
| epoch   4 |  5200/ 5398 batches | lr 20.00 | ms/batch 347.09 | loss  5.11 | ppl   165.45
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 1960.75s | valid loss 6.0985 | valid ppl   445.18
SAVING: models/2017-05-01T09-55-07/model-LSTM-emsize-2048-nhid_512-nlayers_2-batch_size_20-epoch_4-loss_6.10-ppl_445.18.pt
| epoch   5 |   200/ 5398 batches | lr 20.00 | ms/batch 343.33 | loss  5.13 | ppl   168.45
| epoch   5 |   400/ 5398 batches | lr 20.00 | ms/batch 344.78 | loss  5.01 | ppl   149.33
| epoch   5 |   600/ 5398 batches | lr 20.00 | ms/batch 345.35 | loss  5.12 | ppl   167.85
| epoch   5 |   800/ 5398 batches | lr 20.00 | ms/batch 345.88 | loss  4.98 | ppl   145.11
| epoch   5 |  1000/ 5398 batches | lr 20.00 | ms/batch 346.25 | loss  5.00 | ppl   147.96
| epoch   5 |  1200/ 5398 batches | lr 20.00 | ms/batch 346.42 | loss  5.01 | ppl   149.90
| epoch   5 |  1400/ 5398 batches | lr 20.00 | ms/batch 346.79 | loss  5.00 | ppl   148.29
| epoch   5 |  1600/ 5398 batches | lr 20.00 | ms/batch 347.13 | loss  4.92 | ppl   136.92
| epoch   5 |  1800/ 5398 batches | lr 20.00 | ms/batch 346.94 | loss  5.14 | ppl   170.04
| epoch   5 |  2000/ 5398 batches | lr 20.00 | ms/batch 347.23 | loss  5.09 | ppl   162.80
| epoch   5 |  2200/ 5398 batches | lr 20.00 | ms/batch 347.24 | loss  5.12 | ppl   168.14
| epoch   5 |  2400/ 5398 batches | lr 20.00 | ms/batch 347.27 | loss  5.03 | ppl   153.07
| epoch   5 |  2600/ 5398 batches | lr 20.00 | ms/batch 347.13 | loss  4.94 | ppl   139.63
| epoch   5 |  2800/ 5398 batches | lr 20.00 | ms/batch 347.14 | loss  5.03 | ppl   153.68
| epoch   5 |  3000/ 5398 batches | lr 20.00 | ms/batch 346.95 | loss  4.99 | ppl   147.28
| epoch   5 |  3200/ 5398 batches | lr 20.00 | ms/batch 347.46 | loss  4.94 | ppl   140.27
| epoch   5 |  3400/ 5398 batches | lr 20.00 | ms/batch 347.37 | loss  4.97 | ppl   143.73
| epoch   5 |  3600/ 5398 batches | lr 20.00 | ms/batch 347.11 | loss  4.89 | ppl   132.29
| epoch   5 |  3800/ 5398 batches | lr 20.00 | ms/batch 346.79 | loss  4.92 | ppl   137.68
| epoch   5 |  4000/ 5398 batches | lr 20.00 | ms/batch 347.23 | loss  4.92 | ppl   137.33
| epoch   5 |  4200/ 5398 batches | lr 20.00 | ms/batch 347.24 | loss  4.97 | ppl   143.66
| epoch   5 |  4400/ 5398 batches | lr 20.00 | ms/batch 347.27 | loss  5.06 | ppl   157.16
| epoch   5 |  4600/ 5398 batches | lr 20.00 | ms/batch 346.93 | loss  4.99 | ppl   146.90
| epoch   5 |  4800/ 5398 batches | lr 20.00 | ms/batch 347.13 | loss  5.08 | ppl   160.13
| epoch   5 |  5000/ 5398 batches | lr 20.00 | ms/batch 347.07 | loss  5.05 | ppl   155.38
| epoch   5 |  5200/ 5398 batches | lr 20.00 | ms/batch 347.08 | loss  4.89 | ppl   132.42
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 1960.71s | valid loss 6.1183 | valid ppl   454.10
SAVING: models/2017-05-01T09-55-07/model-LSTM-emsize-2048-nhid_512-nlayers_2-batch_size_20-epoch_5-loss_6.12-ppl_454.10.pt
| epoch   6 |   200/ 5398 batches | lr 13.33 | ms/batch 345.92 | loss  4.92 | ppl   136.84
| epoch   6 |   400/ 5398 batches | lr 13.33 | ms/batch 344.11 | loss  4.80 | ppl   121.16
| epoch   6 |   600/ 5398 batches | lr 13.33 | ms/batch 344.91 | loss  4.91 | ppl   135.72
| epoch   6 |   800/ 5398 batches | lr 13.33 | ms/batch 345.47 | loss  4.75 | ppl   115.71
| epoch   6 |  1000/ 5398 batches | lr 13.33 | ms/batch 345.93 | loss  4.76 | ppl   116.64
| epoch   6 |  1200/ 5398 batches | lr 13.33 | ms/batch 346.18 | loss  4.76 | ppl   116.68
| epoch   6 |  1400/ 5398 batches | lr 13.33 | ms/batch 346.37 | loss  4.73 | ppl   113.70
| epoch   6 |  1600/ 5398 batches | lr 13.33 | ms/batch 346.78 | loss  4.67 | ppl   107.21
| epoch   6 |  1800/ 5398 batches | lr 13.33 | ms/batch 346.64 | loss  4.88 | ppl   131.04
| epoch   6 |  2000/ 5398 batches | lr 13.33 | ms/batch 346.81 | loss  4.81 | ppl   123.06
| epoch   6 |  2200/ 5398 batches | lr 13.33 | ms/batch 347.16 | loss  4.85 | ppl   128.08
| epoch   6 |  2400/ 5398 batches | lr 13.33 | ms/batch 347.01 | loss  4.76 | ppl   117.07
| epoch   6 |  2600/ 5398 batches | lr 13.33 | ms/batch 347.26 | loss  4.67 | ppl   106.59
| epoch   6 |  2800/ 5398 batches | lr 13.33 | ms/batch 347.08 | loss  4.75 | ppl   115.25
| epoch   6 |  3000/ 5398 batches | lr 13.33 | ms/batch 347.15 | loss  4.70 | ppl   109.99
| epoch   6 |  3200/ 5398 batches | lr 13.33 | ms/batch 347.20 | loss  4.64 | ppl   103.05
| epoch   6 |  3400/ 5398 batches | lr 13.33 | ms/batch 347.40 | loss  4.67 | ppl   106.51
| epoch   6 |  3600/ 5398 batches | lr 13.33 | ms/batch 347.27 | loss  4.59 | ppl    98.65
| epoch   6 |  3800/ 5398 batches | lr 13.33 | ms/batch 347.03 | loss  4.61 | ppl   100.45
| epoch   6 |  4000/ 5398 batches | lr 13.33 | ms/batch 347.21 | loss  4.62 | ppl   101.59
| epoch   6 |  4200/ 5398 batches | lr 13.33 | ms/batch 347.18 | loss  4.66 | ppl   105.51
| epoch   6 |  4400/ 5398 batches | lr 13.33 | ms/batch 346.93 | loss  4.73 | ppl   113.69
| epoch   6 |  4600/ 5398 batches | lr 13.33 | ms/batch 347.15 | loss  4.67 | ppl   107.03
| epoch   6 |  4800/ 5398 batches | lr 13.33 | ms/batch 347.19 | loss  4.75 | ppl   115.90
| epoch   6 |  5000/ 5398 batches | lr 13.33 | ms/batch 347.09 | loss  4.73 | ppl   113.21
| epoch   6 |  5200/ 5398 batches | lr 13.33 | ms/batch 347.12 | loss  4.56 | ppl    95.63
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 1960.53s | valid loss 6.1243 | valid ppl   456.84
SAVING: models/2017-05-01T09-55-07/model-LSTM-emsize-2048-nhid_512-nlayers_2-batch_size_20-epoch_6-loss_6.12-ppl_456.84.pt
